ISO3_code,date,NCU_to_USD,source
IDN,1/25/2022 12:00:00 AM,14358.00,https://www.bi.go.id/en/statistik/informasi-kurs/jisdor/Default.aspx
IDN,1/24/2022 12:00:00 AM,14327.00,https://www.bi.go.id/en/statistik/informasi-kurs/jisdor/Default.aspx
IDN,1/21/2022 12:00:00 AM,14347.00,https://www.bi.go.id/en/statistik/informasi-kurs/jisdor/Default.aspx
IDN,1/20/2022 12:00:00 AM,14354.00,https://www.bi.go.id/en/statistik/informasi-kurs/jisdor/Default.aspx
IDN,1/19/2022 12:00:00 AM,14370.00,https://www.bi.go.id/en/statistik/informasi-kurs/jisdor/Default.aspx
IDN,1/18/2022 12:00:00 AM,14325.00,https://www.bi.go.id/en/statistik/informasi-kurs/jisdor/Default.aspx
IDN,1/17/2022 12:00:00 AM,14323.00,https://www.bi.go.id/en/statistik/informasi-kurs/jisdor/Default.aspx
IDN,1/14/2022 12:00:00 AM,14310.00,https://www.bi.go.id/en/statistik/informasi-kurs/jisdor/Default.aspx
IDN,1/13/2022 12:00:00 AM,14311.00,https://www.bi.go.id/en/statistik/informasi-kurs/jisdor/Default.aspx
IDN,1/12/2022 12:00:00 AM,14302.00,https://www.bi.go.id/en/statistik/informasi-kurs/jisdor/Default.aspx
IDN,1/11/2022 12:00:00 AM,14299.00,https://www.bi.go.id/en/statistik/informasi-kurs/jisdor/Default.aspx
IDN,1/10/2022 12:00:00 AM,14323.00,https://www.bi.go.id/en/statistik/informasi-kurs/jisdor/Default.aspx
IDN,1/7/2022 12:00:00 AM,14360.00,https://www.bi.go.id/en/statistik/informasi-kurs/jisdor/Default.aspx
IDN,1/6/2022 12:00:00 AM,14396.00,https://www.bi.go.id/en/statistik/informasi-kurs/jisdor/Default.aspx
IDN,1/5/2022 12:00:00 AM,14365.00,https://www.bi.go.id/en/statistik/informasi-kurs/jisdor/Default.aspx
IDN,1/4/2022 12:00:00 AM,14310.00,https://www.bi.go.id/en/statistik/informasi-kurs/jisdor/Default.aspx
IDN,1/3/2022 12:00:00 AM,14270.00,https://www.bi.go.id/en/statistik/informasi-kurs/jisdor/Default.aspx
FJI,4/01/2022,0.4699,https://www.rbf.gov.fj/wp-content/uploads/2023/03/8.8-Exchange-Rates-Daily-9.xlsx
FJI,5/01/2022,0.4712,https://www.rbf.gov.fj/wp-content/uploads/2023/03/8.8-Exchange-Rates-Daily-9.xlsx
FJI,6/01/2022,0.4706,https://www.rbf.gov.fj/wp-content/uploads/2023/03/8.8-Exchange-Rates-Daily-9.xlsx
FJI,7/01/2022,0.4686,https://www.rbf.gov.fj/wp-content/uploads/2023/03/8.8-Exchange-Rates-Daily-9.xlsx
FJI,10/01/2022,0.4695,https://www.rbf.gov.fj/wp-content/uploads/2023/03/8.8-Exchange-Rates-Daily-9.xlsx
FJI,11/01/2022,0.4693,https://www.rbf.gov.fj/wp-content/uploads/2023/03/8.8-Exchange-Rates-Daily-9.xlsx
FJI,12/01/2022,0.4705,https://www.rbf.gov.fj/wp-content/uploads/2023/03/8.8-Exchange-Rates-Daily-9.xlsx
FJI,13/01/2022,0.4733,https://www.rbf.gov.fj/wp-content/uploads/2023/03/8.8-Exchange-Rates-Daily-9.xlsx
FJI,14/01/2022,0.4736,https://www.rbf.gov.fj/wp-content/uploads/2023/03/8.8-Exchange-Rates-Daily-9.xlsx
FJI,17/01/2022,0.4710,https://www.rbf.gov.fj/wp-content/uploads/2023/03/8.8-Exchange-Rates-Daily-9.xlsx
FJI,18/01/2022,0.4709,https://www.rbf.gov.fj/wp-content/uploads/2023/03/8.8-Exchange-Rates-Daily-9.xlsx
FJI,19/01/2022,0.4697,https://www.rbf.gov.fj/wp-content/uploads/2023/03/8.8-Exchange-Rates-Daily-9.xlsx
FJI,20/01/2022,0.4711,https://www.rbf.gov.fj/wp-content/uploads/2023/03/8.8-Exchange-Rates-Daily-9.xlsx
FJI,21/01/2022,0.4707,https://www.rbf.gov.fj/wp-content/uploads/2023/03/8.8-Exchange-Rates-Daily-9.xlsx
FJI,24/01/2022,0.4689,https://www.rbf.gov.fj/wp-content/uploads/2023/03/8.8-Exchange-Rates-Daily-9.xlsx
FJI,25/01/2022,0.4677,https://www.rbf.gov.fj/wp-content/uploads/2023/03/8.8-Exchange-Rates-Daily-9.xlsx
FJI,26/01/2022,0.4680,https://www.rbf.gov.fj/wp-content/uploads/2023/03/8.8-Exchange-Rates-Daily-9.xlsx
FJI,27/01/2022,0.4663,https://www.rbf.gov.fj/wp-content/uploads/2023/03/8.8-Exchange-Rates-Daily-9.xlsx
FJI,28/01/2022,0.4632,https://www.rbf.gov.fj/wp-content/uploads/2023/03/8.8-Exchange-Rates-Daily-9.xlsx
FJI,31/01/2022,0.4620,https://www.rbf.gov.fj/wp-content/uploads/2023/03/8.8-Exchange-Rates-Daily-9.xlsx
FJI,1/02/2022,0.4642,https://www.rbf.gov.fj/wp-content/uploads/2023/03/8.8-Exchange-Rates-Daily-9.xlsx
FJI,2/02/2022,0.4664,https://www.rbf.gov.fj/wp-content/uploads/2023/03/8.8-Exchange-Rates-Daily-9.xlsx
FJI,3/02/2022,0.4669,https://www.rbf.gov.fj/wp-content/uploads/2023/03/8.8-Exchange-Rates-Daily-9.xlsx
FJI,4/02/2022,0.4672,https://www.rbf.gov.fj/wp-content/uploads/2023/03/8.8-Exchange-Rates-Daily-9.xlsx
FJI,7/02/2022,0.4653,https://www.rbf.gov.fj/wp-content/uploads/2023/03/8.8-Exchange-Rates-Daily-9.xlsx
FJI,8/02/2022,0.4665,https://www.rbf.gov.fj/wp-content/uploads/2023/03/8.8-Exchange-Rates-Daily-9.xlsx
FJI,9/02/2022,0.4670,https://www.rbf.gov.fj/wp-content/uploads/2023/03/8.8-Exchange-Rates-Daily-9.xlsx
FJI,10/02/2022,0.4684,https://www.rbf.gov.fj/wp-content/uploads/2023/03/8.8-Exchange-Rates-Daily-9.xlsx
FJI,11/02/2022,0.4681,https://www.rbf.gov.fj/wp-content/uploads/2023/03/8.8-Exchange-Rates-Daily-9.xlsx
FJI,14/02/2022,0.4666,https://www.rbf.gov.fj/wp-content/uploads/2023/03/8.8-Exchange-Rates-Daily-9.xlsx
FJI,15/02/2022,0.4659,https://www.rbf.gov.fj/wp-content/uploads/2023/03/8.8-Exchange-Rates-Daily-9.xlsx
FJI,16/02/2022,0.4669,https://www.rbf.gov.fj/wp-content/uploads/2023/03/8.8-Exchange-Rates-Daily-9.xlsx
FJI,17/02/2022,0.4687,https://www.rbf.gov.fj/wp-content/uploads/2023/03/8.8-Exchange-Rates-Daily-9.xlsx
FJI,18/02/2022,0.4686,https://www.rbf.gov.fj/wp-content/uploads/2023/03/8.8-Exchange-Rates-Daily-9.xlsx
FJI,21/02/2022,0.4681,https://www.rbf.gov.fj/wp-content/uploads/2023/03/8.8-Exchange-Rates-Daily-9.xlsx
FJI,22/02/2022,0.4687,https://www.rbf.gov.fj/wp-content/uploads/2023/03/8.8-Exchange-Rates-Daily-9.xlsx
FJI,23/02/2022,0.4700,https://www.rbf.gov.fj/wp-content/uploads/2023/03/8.8-Exchange-Rates-Daily-9.xlsx
FJI,24/02/2022,0.4707,https://www.rbf.gov.fj/wp-content/uploads/2023/03/8.8-Exchange-Rates-Daily-9.xlsx
FJI,25/02/2022,0.4679,https://www.rbf.gov.fj/wp-content/uploads/2023/03/8.8-Exchange-Rates-Daily-9.xlsx
FJI,28/02/2022,0.4672,https://www.rbf.gov.fj/wp-content/uploads/2023/03/8.8-Exchange-Rates-Daily-9.xlsx
FJI,1/03/2022,0.4708,https://www.rbf.gov.fj/wp-content/uploads/2023/03/8.8-Exchange-Rates-Daily-9.xlsx
FJI,2/03/2022,0.4703,https://www.rbf.gov.fj/wp-content/uploads/2023/03/8.8-Exchange-Rates-Daily-9.xlsx
FJI,3/03/2022,0.4719,https://www.rbf.gov.fj/wp-content/uploads/2023/03/8.8-Exchange-Rates-Daily-9.xlsx
FJI,4/03/2022,0.4724,https://www.rbf.gov.fj/wp-content/uploads/2023/03/8.8-Exchange-Rates-Daily-9.xlsx
FJI,7/03/2022,0.4740,https://www.rbf.gov.fj/wp-content/uploads/2023/03/8.8-Exchange-Rates-Daily-9.xlsx
FJI,8/03/2022,0.4725,https://www.rbf.gov.fj/wp-content/uploads/2023/03/8.8-Exchange-Rates-Daily-9.xlsx
FJI,9/03/2022,0.4712,https://www.rbf.gov.fj/wp-content/uploads/2023/03/8.8-Exchange-Rates-Daily-9.xlsx
FJI,10/03/2022,0.4733,https://www.rbf.gov.fj/wp-content/uploads/2023/03/8.8-Exchange-Rates-Daily-9.xlsx
FJI,11/03/2022,0.4741,https://www.rbf.gov.fj/wp-content/uploads/2023/03/8.8-Exchange-Rates-Daily-9.xlsx
FJI,14/03/2022,0.4715,https://www.rbf.gov.fj/wp-content/uploads/2023/03/8.8-Exchange-Rates-Daily-9.xlsx
FJI,15/03/2022,0.4686,https://www.rbf.gov.fj/wp-content/uploads/2023/03/8.8-Exchange-Rates-Daily-9.xlsx
FJI,16/03/2022,0.4686,https://www.rbf.gov.fj/wp-content/uploads/2023/03/8.8-Exchange-Rates-Daily-9.xlsx
FJI,17/03/2022,0.4718,https://www.rbf.gov.fj/wp-content/uploads/2023/03/8.8-Exchange-Rates-Daily-9.xlsx
FJI,18/03/2022,0.4744,https://www.rbf.gov.fj/wp-content/uploads/2023/03/8.8-Exchange-Rates-Daily-9.xlsx
FJI,21/03/2022,0.4748,https://www.rbf.gov.fj/wp-content/uploads/2023/03/8.8-Exchange-Rates-Daily-9.xlsx
FJI,22/03/2022,0.4746,https://www.rbf.gov.fj/wp-content/uploads/2023/03/8.8-Exchange-Rates-Daily-9.xlsx
FJI,23/03/2022,0.4769,https://www.rbf.gov.fj/wp-content/uploads/2023/03/8.8-Exchange-Rates-Daily-9.xlsx
FJI,24/03/2022,0.4778,https://www.rbf.gov.fj/wp-content/uploads/2023/03/8.8-Exchange-Rates-Daily-9.xlsx
FJI,25/03/2022,0.4775,https://www.rbf.gov.fj/wp-content/uploads/2023/03/8.8-Exchange-Rates-Daily-9.xlsx
FJI,28/03/2022,0.4772,https://www.rbf.gov.fj/wp-content/uploads/2023/03/8.8-Exchange-Rates-Daily-9.xlsx
FJI,29/03/2022,0.4758,https://www.rbf.gov.fj/wp-content/uploads/2023/03/8.8-Exchange-Rates-Daily-9.xlsx
FJI,30/03/2022,0.4771,https://www.rbf.gov.fj/wp-content/uploads/2023/03/8.8-Exchange-Rates-Daily-9.xlsx
FJI,31/03/2022,0.4781,https://www.rbf.gov.fj/wp-content/uploads/2023/03/8.8-Exchange-Rates-Daily-9.xlsx
FJI,1/04/2022,0.4768,https://www.rbf.gov.fj/wp-content/uploads/2023/03/8.8-Exchange-Rates-Daily-9.xlsx
FJI,4/04/2022,0.4766,https://www.rbf.gov.fj/wp-content/uploads/2023/03/8.8-Exchange-Rates-Daily-9.xlsx
FJI,5/04/2022,0.4779,https://www.rbf.gov.fj/wp-content/uploads/2023/03/8.8-Exchange-Rates-Daily-9.xlsx
FJI,6/04/2022,0.4782,https://www.rbf.gov.fj/wp-content/uploads/2023/03/8.8-Exchange-Rates-Daily-9.xlsx
FJI,7/04/2022,0.4764,https://www.rbf.gov.fj/wp-content/uploads/2023/03/8.8-Exchange-Rates-Daily-9.xlsx
FJI,8/04/2022,0.4753,https://www.rbf.gov.fj/wp-content/uploads/2023/03/8.8-Exchange-Rates-Daily-9.xlsx
FJI,11/04/2022,0.4741,https://www.rbf.gov.fj/wp-content/uploads/2023/03/8.8-Exchange-Rates-Daily-9.xlsx
FJI,12/04/2022,0.4727,https://www.rbf.gov.fj/wp-content/uploads/2023/03/8.8-Exchange-Rates-Daily-9.xlsx
FJI,13/04/2022,0.4739,https://www.rbf.gov.fj/wp-content/uploads/2023/03/8.8-Exchange-Rates-Daily-9.xlsx
FJI,14/04/2022,0.4729,https://www.rbf.gov.fj/wp-content/uploads/2023/03/8.8-Exchange-Rates-Daily-9.xlsx
FJI,19/04/2022,0.4696,https://www.rbf.gov.fj/wp-content/uploads/2023/03/8.8-Exchange-Rates-Daily-9.xlsx
FJI,20/04/2022,0.4699,https://www.rbf.gov.fj/wp-content/uploads/2023/03/8.8-Exchange-Rates-Daily-9.xlsx
FJI,21/04/2022,0.4727,https://www.rbf.gov.fj/wp-content/uploads/2023/03/8.8-Exchange-Rates-Daily-9.xlsx
FJI,22/04/2022,0.4700,https://www.rbf.gov.fj/wp-content/uploads/2023/03/8.8-Exchange-Rates-Daily-9.xlsx
FJI,25/04/2022,0.4659,https://www.rbf.gov.fj/wp-content/uploads/2023/03/8.8-Exchange-Rates-Daily-9.xlsx
FJI,26/04/2022,0.4641,https://www.rbf.gov.fj/wp-content/uploads/2023/03/8.8-Exchange-Rates-Daily-9.xlsx
FJI,27/04/2022,0.4622,https://www.rbf.gov.fj/wp-content/uploads/2023/03/8.8-Exchange-Rates-Daily-9.xlsx
FJI,28/04/2022,0.4614,https://www.rbf.gov.fj/wp-content/uploads/2023/03/8.8-Exchange-Rates-Daily-9.xlsx
FJI,29/04/2022,0.4597,https://www.rbf.gov.fj/wp-content/uploads/2023/03/8.8-Exchange-Rates-Daily-9.xlsx
FJI,2/05/2022,0.4591,https://www.rbf.gov.fj/wp-content/uploads/2023/03/8.8-Exchange-Rates-Daily-9.xlsx
FJI,3/05/2022,0.4580,https://www.rbf.gov.fj/wp-content/uploads/2023/03/8.8-Exchange-Rates-Daily-9.xlsx
FJI,4/05/2022,0.4589,https://www.rbf.gov.fj/wp-content/uploads/2023/03/8.8-Exchange-Rates-Daily-9.xlsx
FJI,5/05/2022,0.4642,https://www.rbf.gov.fj/wp-content/uploads/2023/03/8.8-Exchange-Rates-Daily-9.xlsx
FJI,6/05/2022,0.4591,https://www.rbf.gov.fj/wp-content/uploads/2023/03/8.8-Exchange-Rates-Daily-9.xlsx
FJI,9/05/2022,0.4579,https://www.rbf.gov.fj/wp-content/uploads/2023/03/8.8-Exchange-Rates-Daily-9.xlsx
FJI,10/05/2022,0.4543,https://www.rbf.gov.fj/wp-content/uploads/2023/03/8.8-Exchange-Rates-Daily-9.xlsx
FJI,11/05/2022,0.4535,https://www.rbf.gov.fj/wp-content/uploads/2023/03/8.8-Exchange-Rates-Daily-9.xlsx
FJI,12/05/2022,0.4533,https://www.rbf.gov.fj/wp-content/uploads/2023/03/8.8-Exchange-Rates-Daily-9.xlsx
FJI,13/05/2022,0.4509,https://www.rbf.gov.fj/wp-content/uploads/2023/03/8.8-Exchange-Rates-Daily-9.xlsx
FJI,16/05/2022,0.4529,https://www.rbf.gov.fj/wp-content/uploads/2023/03/8.8-Exchange-Rates-Daily-9.xlsx
FJI,17/05/2022,0.4542,https://www.rbf.gov.fj/wp-content/uploads/2023/03/8.8-Exchange-Rates-Daily-9.xlsx
FJI,18/05/2022,0.4562,https://www.rbf.gov.fj/wp-content/uploads/2023/03/8.8-Exchange-Rates-Daily-9.xlsx
FJI,19/05/2022,0.4539,https://www.rbf.gov.fj/wp-content/uploads/2023/03/8.8-Exchange-Rates-Daily-9.xlsx
FJI,20/05/2022,0.4576,https://www.rbf.gov.fj/wp-content/uploads/2023/03/8.8-Exchange-Rates-Daily-9.xlsx
FJI,23/05/2022,0.4579,https://www.rbf.gov.fj/wp-content/uploads/2023/03/8.8-Exchange-Rates-Daily-9.xlsx
FJI,24/05/2022,0.4601,https://www.rbf.gov.fj/wp-content/uploads/2023/03/8.8-Exchange-Rates-Daily-9.xlsx
FJI,25/05/2022,0.4603,https://www.rbf.gov.fj/wp-content/uploads/2023/03/8.8-Exchange-Rates-Daily-9.xlsx
FJI,26/05/2022,0.4600,https://www.rbf.gov.fj/wp-content/uploads/2023/03/8.8-Exchange-Rates-Daily-9.xlsx
FJI,27/05/2022,0.4603,https://www.rbf.gov.fj/wp-content/uploads/2023/03/8.8-Exchange-Rates-Daily-9.xlsx
FJI,30/05/2022,0.4626,https://www.rbf.gov.fj/wp-content/uploads/2023/03/8.8-Exchange-Rates-Daily-9.xlsx
FJI,31/05/2022,0.4637,https://www.rbf.gov.fj/wp-content/uploads/2023/03/8.8-Exchange-Rates-Daily-9.xlsx
FJI,1/06/2022,0.4624,https://www.rbf.gov.fj/wp-content/uploads/2023/03/8.8-Exchange-Rates-Daily-9.xlsx
FJI,2/06/2022,0.4616,https://www.rbf.gov.fj/wp-content/uploads/2023/03/8.8-Exchange-Rates-Daily-9.xlsx
FJI,3/06/2022,0.4646,https://www.rbf.gov.fj/wp-content/uploads/2023/03/8.8-Exchange-Rates-Daily-9.xlsx
FJI,6/05/2022,0.4627,https://www.rbf.gov.fj/wp-content/uploads/2023/03/8.8-Exchange-Rates-Daily-9.xlsx
FJI,7/05/2022,0.4618,https://www.rbf.gov.fj/wp-content/uploads/2023/03/8.8-Exchange-Rates-Daily-9.xlsx
FJI,8/06/2022,0.4624,https://www.rbf.gov.fj/wp-content/uploads/2023/03/8.8-Exchange-Rates-Daily-9.xlsx
FJI,9/06/2022,0.4608,https://www.rbf.gov.fj/wp-content/uploads/2023/03/8.8-Exchange-Rates-Daily-9.xlsx
FJI,10/06/2022,0.4577,https://www.rbf.gov.fj/wp-content/uploads/2023/03/8.8-Exchange-Rates-Daily-9.xlsx
FJI,13/06/2022,0.4558,https://www.rbf.gov.fj/wp-content/uploads/2023/03/8.8-Exchange-Rates-Daily-9.xlsx
FJI,14/06/2022,0.4518,https://www.rbf.gov.fj/wp-content/uploads/2023/03/8.8-Exchange-Rates-Daily-9.xlsx
FJI,15/06/2022,0.4499,https://www.rbf.gov.fj/wp-content/uploads/2023/03/8.8-Exchange-Rates-Daily-9.xlsx
FJI,16/06/2022,0.4541,https://www.rbf.gov.fj/wp-content/uploads/2023/03/8.8-Exchange-Rates-Daily-9.xlsx
FJI,17/06/2022,0.4565,https://www.rbf.gov.fj/wp-content/uploads/2023/03/8.8-Exchange-Rates-Daily-9.xlsx
FJI,20/06/2022,0.4526,https://www.rbf.gov.fj/wp-content/uploads/2023/03/8.8-Exchange-Rates-Daily-9.xlsx
FJI,21/06/2022,0.4537,https://www.rbf.gov.fj/wp-content/uploads/2023/03/8.8-Exchange-Rates-Daily-9.xlsx
FJI,22/06/2022,0.4539,https://www.rbf.gov.fj/wp-content/uploads/2023/03/8.8-Exchange-Rates-Daily-9.xlsx
FJI,23/06/2022,0.4539,https://www.rbf.gov.fj/wp-content/uploads/2023/03/8.8-Exchange-Rates-Daily-9.xlsx
FJI,24/06/2022,0.4519,https://www.rbf.gov.fj/wp-content/uploads/2023/03/8.8-Exchange-Rates-Daily-9.xlsx
FJI,27/06/2022,0.4533,https://www.rbf.gov.fj/wp-content/uploads/2023/03/8.8-Exchange-Rates-Daily-9.xlsx
FJI,28/06/2022,0.4526,https://www.rbf.gov.fj/wp-content/uploads/2023/03/8.8-Exchange-Rates-Daily-9.xlsx
FJI,29/06/2022,0.4513,https://www.rbf.gov.fj/wp-content/uploads/2023/03/8.8-Exchange-Rates-Daily-9.xlsx
FJI,30/06/2022,0.4503,https://www.rbf.gov.fj/wp-content/uploads/2023/03/8.8-Exchange-Rates-Daily-9.xlsx
FJI,1/07/2022,0.4512,https://www.rbf.gov.fj/wp-content/uploads/2023/03/8.8-Exchange-Rates-Daily-9.xlsx
FJI,4/07/2022,0.4485,https://www.rbf.gov.fj/wp-content/uploads/2023/03/8.8-Exchange-Rates-Daily-9.xlsx
FJI,5/07/2022,0.4499,https://www.rbf.gov.fj/wp-content/uploads/2023/03/8.8-Exchange-Rates-Daily-9.xlsx
FJI,6/07/2022,0.4475,https://www.rbf.gov.fj/wp-content/uploads/2023/03/8.8-Exchange-Rates-Daily-9.xlsx
FJI,7/07/2022,0.4467,https://www.rbf.gov.fj/wp-content/uploads/2023/03/8.8-Exchange-Rates-Daily-9.xlsx
FJI,8/07/2022,0.4482,https://www.rbf.gov.fj/wp-content/uploads/2023/03/8.8-Exchange-Rates-Daily-9.xlsx
FJI,11/07/2022,0.4486,https://www.rbf.gov.fj/wp-content/uploads/2023/03/8.8-Exchange-Rates-Daily-9.xlsx
FJI,12/07/2022,0.4449,https://www.rbf.gov.fj/wp-content/uploads/2023/03/8.8-Exchange-Rates-Daily-9.xlsx
FJI,13/07/2022,0.4456,https://www.rbf.gov.fj/wp-content/uploads/2023/03/8.8-Exchange-Rates-Daily-9.xlsx
FJI,14/07/2022,0.4455,https://www.rbf.gov.fj/wp-content/uploads/2023/03/8.8-Exchange-Rates-Daily-9.xlsx
FJI,15/07/2022,0.4450,https://www.rbf.gov.fj/wp-content/uploads/2023/03/8.8-Exchange-Rates-Daily-9.xlsx
FJI,18/07/2022,0.4466,https://www.rbf.gov.fj/wp-content/uploads/2023/03/8.8-Exchange-Rates-Daily-9.xlsx
FJI,19/07/2022,0.4470,https://www.rbf.gov.fj/wp-content/uploads/2023/03/8.8-Exchange-Rates-Daily-9.xlsx
FJI,20/07/2022,0.4501,https://www.rbf.gov.fj/wp-content/uploads/2023/03/8.8-Exchange-Rates-Daily-9.xlsx
FJI,21/07/2022,0.4498,https://www.rbf.gov.fj/wp-content/uploads/2023/03/8.8-Exchange-Rates-Daily-9.xlsx
FJI,22/07/2022,0.4510,https://www.rbf.gov.fj/wp-content/uploads/2023/03/8.8-Exchange-Rates-Daily-9.xlsx
FJI,25/07/2022,0.4513,https://www.rbf.gov.fj/wp-content/uploads/2023/03/8.8-Exchange-Rates-Daily-9.xlsx
FJI,26/07/2022,0.4520,https://www.rbf.gov.fj/wp-content/uploads/2023/03/8.8-Exchange-Rates-Daily-9.xlsx
FJI,27/07/2022,0.4509,https://www.rbf.gov.fj/wp-content/uploads/2023/03/8.8-Exchange-Rates-Daily-9.xlsx
FJI,28/07/2022,0.4527,https://www.rbf.gov.fj/wp-content/uploads/2023/03/8.8-Exchange-Rates-Daily-9.xlsx
FJI,29/07/2022,0.4534,https://www.rbf.gov.fj/wp-content/uploads/2023/03/8.8-Exchange-Rates-Daily-9.xlsx
FJI,1/08/2022,0.4532,https://www.rbf.gov.fj/wp-content/uploads/2023/03/8.8-Exchange-Rates-Daily-9.xlsx
FJI,2/08/2022,0.4552,https://www.rbf.gov.fj/wp-content/uploads/2023/03/8.8-Exchange-Rates-Daily-9.xlsx
FJI,3/08/2022,0.4515,https://www.rbf.gov.fj/wp-content/uploads/2023/03/8.8-Exchange-Rates-Daily-9.xlsx
FJI,4/08/2022,0.4523,https://www.rbf.gov.fj/wp-content/uploads/2023/03/8.8-Exchange-Rates-Daily-9.xlsx
FJI,5/08/2022,0.4533,https://www.rbf.gov.fj/wp-content/uploads/2023/03/8.8-Exchange-Rates-Daily-9.xlsx
FJI,8/08/2022,0.4509,https://www.rbf.gov.fj/wp-content/uploads/2023/03/8.8-Exchange-Rates-Daily-9.xlsx
FJI,9/08/2022,0.4531,https://www.rbf.gov.fj/wp-content/uploads/2023/03/8.8-Exchange-Rates-Daily-9.xlsx
FJI,10/08/2022,0.4527,https://www.rbf.gov.fj/wp-content/uploads/2023/03/8.8-Exchange-Rates-Daily-9.xlsx
FJI,11/08/2022,0.4573,https://www.rbf.gov.fj/wp-content/uploads/2023/03/8.8-Exchange-Rates-Daily-9.xlsx
FJI,12/08/2022,0.4583,https://www.rbf.gov.fj/wp-content/uploads/2023/03/8.8-Exchange-Rates-Daily-9.xlsx
FJI,15/08/2022,0.4587,https://www.rbf.gov.fj/wp-content/uploads/2023/03/8.8-Exchange-Rates-Daily-9.xlsx
FJI,16/08/2022,0.4552,https://www.rbf.gov.fj/wp-content/uploads/2023/03/8.8-Exchange-Rates-Daily-9.xlsx
FJI,17/08/2022,0.4549,https://www.rbf.gov.fj/wp-content/uploads/2023/03/8.8-Exchange-Rates-Daily-9.xlsx
FJI,18/08/2022,0.4519,https://www.rbf.gov.fj/wp-content/uploads/2023/03/8.8-Exchange-Rates-Daily-9.xlsx
FJI,19/08/2022,0.4510,https://www.rbf.gov.fj/wp-content/uploads/2023/03/8.8-Exchange-Rates-Daily-9.xlsx
FJI,22/08/2022,0.4486,https://www.rbf.gov.fj/wp-content/uploads/2023/03/8.8-Exchange-Rates-Daily-9.xlsx
FJI,23/08/2022,0.4484,https://www.rbf.gov.fj/wp-content/uploads/2023/03/8.8-Exchange-Rates-Daily-9.xlsx
FJI,24/08/2022,0.4503,https://www.rbf.gov.fj/wp-content/uploads/2023/03/8.8-Exchange-Rates-Daily-9.xlsx
FJI,25/08/2022,0.4494,https://www.rbf.gov.fj/wp-content/uploads/2023/03/8.8-Exchange-Rates-Daily-9.xlsx
FJI,26/08/2022,0.4494,https://www.rbf.gov.fj/wp-content/uploads/2023/03/8.8-Exchange-Rates-Daily-9.xlsx
FJI,29/08/2022,0.4479,https://www.rbf.gov.fj/wp-content/uploads/2023/03/8.8-Exchange-Rates-Daily-9.xlsx
FJI,30/08/2022,0.4485,https://www.rbf.gov.fj/wp-content/uploads/2023/03/8.8-Exchange-Rates-Daily-9.xlsx
FJI,31/08/2022,0.4473,https://www.rbf.gov.fj/wp-content/uploads/2023/03/8.8-Exchange-Rates-Daily-9.xlsx
FJI,1/09/2022,0.4468,https://www.rbf.gov.fj/wp-content/uploads/2023/03/8.8-Exchange-Rates-Daily-9.xlsx
FJI,2/09/2022,0.4448,https://www.rbf.gov.fj/wp-content/uploads/2023/03/8.8-Exchange-Rates-Daily-9.xlsx
FJI,5/09/2022,0.4449,https://www.rbf.gov.fj/wp-content/uploads/2023/03/8.8-Exchange-Rates-Daily-9.xlsx
FJI,6/09/2022,0.4452,https://www.rbf.gov.fj/wp-content/uploads/2023/03/8.8-Exchange-Rates-Daily-9.xlsx
FJI,8/09/2022,0.4440,https://www.rbf.gov.fj/wp-content/uploads/2023/03/8.8-Exchange-Rates-Daily-9.xlsx
FJI,9/09/2022,0.4432,https://www.rbf.gov.fj/wp-content/uploads/2023/03/8.8-Exchange-Rates-Daily-9.xlsx
FJI,12/09/2022,0.4453,https://www.rbf.gov.fj/wp-content/uploads/2023/03/8.8-Exchange-Rates-Daily-9.xlsx
FJI,13/09/2022,0.4477,https://www.rbf.gov.fj/wp-content/uploads/2023/03/8.8-Exchange-Rates-Daily-9.xlsx
FJI,14/09/2022,0.4418,https://www.rbf.gov.fj/wp-content/uploads/2023/03/8.8-Exchange-Rates-Daily-9.xlsx
FJI,15/09/2022,0.4425,https://www.rbf.gov.fj/wp-content/uploads/2023/03/8.8-Exchange-Rates-Daily-9.xlsx
FJI,16/09/2022,0.4411,https://www.rbf.gov.fj/wp-content/uploads/2023/03/8.8-Exchange-Rates-Daily-9.xlsx
FJI,19/09/2022,0.4418,https://www.rbf.gov.fj/wp-content/uploads/2023/03/8.8-Exchange-Rates-Daily-9.xlsx
FJI,20/09/2022,0.4414,https://www.rbf.gov.fj/wp-content/uploads/2023/03/8.8-Exchange-Rates-Daily-9.xlsx
FJI,21/09/2022,0.4398,https://www.rbf.gov.fj/wp-content/uploads/2023/03/8.8-Exchange-Rates-Daily-9.xlsx
FJI,22/09/2022,0.4374,https://www.rbf.gov.fj/wp-content/uploads/2023/03/8.8-Exchange-Rates-Daily-9.xlsx
FJI,23/09/2022,0.4378,https://www.rbf.gov.fj/wp-content/uploads/2023/03/8.8-Exchange-Rates-Daily-9.xlsx
FJI,26/09/2022,0.4333,https://www.rbf.gov.fj/wp-content/uploads/2023/03/8.8-Exchange-Rates-Daily-9.xlsx
FJI,27/09/2022,0.4300,https://www.rbf.gov.fj/wp-content/uploads/2023/03/8.8-Exchange-Rates-Daily-9.xlsx
FJI,28/09/2022,0.4295,https://www.rbf.gov.fj/wp-content/uploads/2023/03/8.8-Exchange-Rates-Daily-9.xlsx
FJI,29/09/2022,0.4330,https://www.rbf.gov.fj/wp-content/uploads/2023/03/8.8-Exchange-Rates-Daily-9.xlsx
